-4.0284224,-1.9864919,-0.959535,-0.68887204,0.023395065,-0.18390818,0.10995507,-0.0804454,-0.04728276,0.26139033,0.29407454,0.5228593,0.18623519,0.41739506,0.86499226,0.7173879,5.3266983,1.1532367,1.1224272
3.591197,2.3082952,0.24740155,0.4370928,0.98608494,0.10541206,-0.19660714,0.46847537,-0.5399653,-0.2958253,0.30662468,-0.90447503,-0.2728474,-0.8620789,-0.2971474,-0.07364081,-5.3273,-0.39608374,-2.3102276
